Record Length,Analog:100000
Sample Interval,5.000000E-05
Vertical Units,V,
Vertical Scale,+1.000000E-02
Vertical Offset,-1.000000E-03
Horizontal Units,s
Horizontal Scale,+5.000000E-01
Model,SDS814X HD
Serial Number,SDS08A0Q808383
Software Version,3.8.12.1.1.3.8
Source,CH1
Second,Value
-1.4540000000E+00,+1.458333E-03
-1.4539500000E+00,-1.812500E-03
-1.4539000000E+00,+2.145833E-03
-1.4538500000E+00,+1.791667E-03
-1.4538000000E+00,-1.750000E-03
-1.4537500000E+00,+1.625000E-03
-1.4537000000E+00,-1.812500E-03
-1.4536500000E+00,+1.583333E-03
-1.4536000000E+00,-1.895833E-03
-1.4535500000E+00,+2.000000E-03
-1.4535000000E+00,-1.583333E-03
-1.4534500000E+00,+1.854167E-03
-1.4534000000E+00,-2.125000E-03
-1.4533500000E+00,-1.750000E-03
-1.4533000000E+00,+1.854167E-03
-1.4532500000E+00,+1.645833E-03
-1.4532000000E+00,-1.979167E-03
-1.4531500000E+00,-1.812500E-03
-1.4531000000E+00,+1.979167E-03
-1.4530500000E+00,-1.916667E-03
-1.4530000000E+00,+1.666667E-03
-1.4529500000E+00,-1.708333E-03
-1.4529000000E+00,+1.750000E-03
-1.4528500000E+00,+1.708333E-03
-1.4528000000E+00,-1.729167E-03
-1.4527500000E+00,-1.979167E-03
-1.4527000000E+00,+2.062500E-03
-1.4526500000E+00,-2.208333E-03
-1.4526000000E+00,+1.729167E-03
-1.4525500000E+00,+1.750000E-03
-1.4525000000E+00,-2.250000E-03
-1.4524500000E+00,-2.229167E-03
-1.4524000000E+00,+1.916667E-03
-1.4523500000E+00,+1.562500E-03
-1.4523000000E+00,-1.625000E-03
-1.4522500000E+00,-2.062500E-03
-1.4522000000E+00,+1.562500E-03
-1.4521500000E+00,-1.604167E-03
-1.4521000000E+00,+1.937500E-03
-1.4520500000E+00,+1.562500E-03
-1.4520000000E+00,-1.583333E-03
-1.4519500000E+00,-1.750000E-03
-1.4519000000E+00,+1.416667E-03
-1.4518500000E+00,+1.395833E-03
-1.4518000000E+00,-2.083333E-03
-1.4517500000E+00,-1.916667E-03
-1.4517000000E+00,+1.270833E-03
-1.4516500000E+00,-1.687500E-03
-1.4516000000E+00,+1.875000E-03
-1.4515500000E+00,-1.916667E-03
-1.4515000000E+00,+1.479167E-03
-1.4514500000E+00,+1.229167E-03
-1.4514000000E+00,-1.666667E-03
-1.4513500000E+00,-1.854167E-03
-1.4513000000E+00,+1.208333E-03
-1.4512500000E+00,+1.145833E-03
-1.4512000000E+00,-1.729167E-03
-1.4511500000E+00,-1.708333E-03
-1.4511000000E+00,+1.312500E-03
-1.4510500000E+00,+1.541667E-03
-1.4510000000E+00,-1.645833E-03
-1.4509500000E+00,-1.708333E-03
-1.4509000000E+00,+1.270833E-03
-1.4508500000E+00,+1.541667E-03
-1.4508000000E+00,-1.895833E-03
-1.4507500000E+00,-1.791667E-03
-1.4507000000E+00,+1.270833E-03
-1.4506500000E+00,-1.666667E-03
-1.4506000000E+00,+1.437500E-03
-1.4505500000E+00,+1.395833E-03
-1.4505000000E+00,-2.041667E-03
-1.4504500000E+00,-2.041667E-03
-1.4504000000E+00,+1.520833E-03
-1.4503500000E+00,+1.354167E-03
-1.4503000000E+00,-2.166667E-03
-1.4502500000E+00,+1.458333E-03
-1.4502000000E+00,-1.541667E-03
-1.4501500000E+00,+1.479167E-03
-1.4501000000E+00,-1.770833E-03
-1.4500500000E+00,+1.270833E-03
-1.4500000000E+00,-1.562500E-03
-1.4499500000E+00,+1.562500E-03
-1.4499000000E+00,-1.479167E-03
-1.4498500000E+00,+1.208333E-03
-1.4498000000E+00,-1.375000E-03
-1.4497500000E+00,-1.395833E-03
-1.4497000000E+00,+1.479167E-03
-1.4496500000E+00,+1.520833E-03
-1.4496000000E+00,-1.729167E-03
-1.4495500000E+00,+1.416667E-03
-1.4495000000E+00,-1.520833E-03
-1.4494500000E+00,-1.312500E-03
-1.4494000000E+00,+1.104167E-03
-1.4493500000E+00,-1.250000E-03
-1.4493000000E+00,+1.062500E-03
-1.4492500000E+00,+1.104167E-03
-1.4492000000E+00,-1.208333E-03
-1.4491500000E+00,-1.208333E-03
-1.4491000000E+00,+1.041667E-03
-1.4490500000E+00,+1.000000E-03
-1.4490000000E+00,-1.270833E-03
-1.4489500000E+00,-1.125000E-03
-1.4489000000E+00,+1.000000E-03
-1.4488500000E+00,+9.583334E-04
-1.4488000000E+00,-1.187500E-03
-1.4487500000E+00,-1.145833E-03
-1.4487000000E+00,+1.020833E-03
-1.4486500000E+00,+1.020833E-03
-1.4486000000E+00,-1.104167E-03
-1.4485500000E+00,+9.791667E-04
-1.4485000000E+00,-1.145833E-03
-1.4484500000E+00,+1.187500E-03
-1.4484000000E+00,-1.229167E-03
-1.4483500000E+00,+1.062500E-03
-1.4483000000E+00,-1.395833E-03
-1.4482500000E+00,+1.395833E-03
-1.4482000000E+00,-1.645833E-03
-1.4481500000E+00,+1.291667E-03
-1.4481000000E+00,-1.583333E-03
-1.4480500000E+00,+1.104167E-03
-1.4480000000E+00,-1.770833E-03
-1.4479500000E+00,-1.458333E-03
-1.4479000000E+00,+1.229167E-03
-1.4478500000E+00,-1.520833E-03
-1.4478000000E+00,+1.479167E-03
-1.4477500000E+00,+1.437500E-03
-1.4477000000E+00,-1.791667E-03
-1.4476500000E+00,+1.458333E-03
-1.4476000000E+00,-1.895833E-03
-1.4475500000E+00,+1.583333E-03
-1.4475000000E+00,-1.479167E-03
-1.4474500000E+00,+1.208333E-03
-1.4474000000E+00,-1.666667E-03
-1.4473500000E+00,+1.416667E-03
-1.4473000000E+00,-1.833333E-03
-1.4472500000E+00,+1.500000E-03
-1.4472000000E+00,-1.750000E-03
-1.4471500000E+00,+1.375000E-03
-1.4471000000E+00,-1.604167E-03
-1.4470500000E+00,+1.229167E-03
-1.4470000000E+00,-1.604167E-03
-1.4469500000E+00,-1.562500E-03
-1.4469000000E+00,+1.520833E-03
-1.4468500000E+00,-1.791667E-03
-1.4468000000E+00,+1.395833E-03
-1.4467500000E+00,-2.062500E-03
-1.4467000000E+00,+1.416667E-03
-1.4466500000E+00,+1.416667E-03
-1.4466000000E+00,-1.625000E-03
-1.4465500000E+00,+1.479167E-03
-1.4465000000E+00,-2.104167E-03
-1.4464500000E+00,-2.583333E-03
-1.4464000000E+00,+2.083333E-03
-1.4463500000E+00,-1.854167E-03
-1.4463000000E+00,+1.437500E-03
-1.4462500000E+00,+1.437500E-03
-1.4462000000E+00,-1.666667E-03
-1.4461500000E+00,-1.791667E-03
-1.4461000000E+00,+1.479167E-03
-1.4460500000E+00,-1.875000E-03
-1.4460000000E+00,+1.520833E-03
-1.4459500000E+00,+1.583333E-03
-1.4459000000E+00,-1.812500E-03
-1.4458500000E+00,+1.645833E-03
-1.4458000000E+00,-1.812500E-03
-1.4457500000E+00,+1.625000E-03
-1.4457000000E+00,-1.791667E-03
-1.4456500000E+00,+1.687500E-03
-1.4456000000E+00,-2.166667E-03
-1.4455500000E+00,+1.666667E-03
-1.4455000000E+00,-1.875000E-03
-1.4454500000E+00,-1.875000E-03
-1.4454000000E+00,+1.708333E-03
-1.4453500000E+00,-2.145833E-03
-1.4453000000E+00,+2.270833E-03
-1.4452500000E+00,-1.666667E-03
-1.4452000000E+00,+1.479167E-03
-1.4451500000E+00,-1.666667E-03
-1.4451000000E+00,+1.458333E-03
-1.4450500000E+00,-2.145833E-03
-1.4450000000E+00,+1.958333E-03
-1.4449500000E+00,-1.770833E-03
-1.4449000000E+00,+1.395833E-03
-1.4448500000E+00,+1.458333E-03
-1.4448000000E+00,-2.125000E-03
-1.4447500000E+00,+2.145833E-03
-1.4447000000E+00,-1.645833E-03
-1.4446500000E+00,-1.562500E-03
-1.4446000000E+00,+1.666667E-03
-1.4445500000E+00,+1.833333E-03
-1.4445000000E+00,-1.729167E-03
-1.4444500000E+00,-1.854167E-03
-1.4444000000E+00,+1.812500E-03
-1.4443500000E+00,-1.833333E-03
-1.4443000000E+00,+1.604167E-03
-1.4442500000E+00,+1.604167E-03
-1.4442000000E+00,-2.250000E-03
-1.4441500000E+00,-1.916667E-03
-1.4441000000E+00,+1.479167E-03
-1.4440500000E+00,+1.625000E-03
-1.4440000000E+00,-1.708333E-03
-1.4439500000E+00,-1.854167E-03
-1.4439000000E+00,+1.645833E-03
-1.4438500000E+00,-1.875000E-03
-1.4438000000E+00,+1.604167E-03
-1.4437500000E+00,-2.104167E-03
-1.4437000000E+00,+1.916667E-03
-1.4436500000E+00,+1.750000E-03
-1.4436000000E+00,-1.854167E-03
-1.4435500000E+00,+1.604167E-03
-1.4435000000E+00,-1.666667E-03
-1.4434500000E+00,-1.583333E-03
-1.4434000000E+00,+1.854167E-03
-1.4433500000E+00,-1.770833E-03
-1.4433000000E+00,+1.833333E-03
-1.4432500000E+00,+1.770833E-03
-1.4432000000E+00,-1.625000E-03
-1.4431500000E+00,-1.854167E-03
-1.4431000000E+00,+1.458333E-03
-1.4430500000E+00,+1.645833E-03
-1.4430000000E+00,-1.791667E-03
-1.4429500000E+00,+2.479167E-03
-1.4429000000E+00,-1.812500E-03
-1.4428500000E+00,-2.000000E-03
-1.4428000000E+00,+1.958333E-03
-1.4427500000E+00,-2.020833E-03
-1.4427000000E+00,+1.770833E-03
-1.4426500000E+00,+1.791667E-03
-1.4426000000E+00,-1.604167E-03
-1.4425500000E+00,+1.604167E-03
-1.4425000000E+00,-1.750000E-03
-1.4424500000E+00,-2.020833E-03
-1.4424000000E+00,+1.708333E-03
-1.4423500000E+00,-1.666667E-03
-1.4423000000E+00,+1.875000E-03
-1.4422500000E+00,-2.291667E-03
-1.4422000000E+00,+1.687500E-03
-1.4421500000E+00,-1.562500E-03
-1.4421000000E+00,+1.812500E-03
-1.4420500000E+00,-1.645833E-03
-1.4420000000E+00,+1.541667E-03
-1.4419500000E+00,-2.062500E-03
-1.4419000000E+00,+1.645833E-03
-1.4418500000E+00,+1.604167E-03
-1.4418000000E+00,-1.812500E-03
-1.4417500000E+00,-1.833333E-03
-1.4417000000E+00,+1.500000E-03
-1.4416500000E+00,+1.895833E-03
-1.4416000000E+00,-2.333333E-03
-1.4415500000E+00,-1.520833E-03
-1.4415000000E+00,+1.437500E-03
-1.4414500000E+00,+1.458333E-03
-1.4414000000E+00,-1.854167E-03
-1.4413500000E+00,-1.520833E-03
-1.4413000000E+00,+1.562500E-03
-1.4412500000E+00,+1.395833E-03
-1.4412000000E+00,-1.583333E-03
-1.4411500000E+00,+1.666667E-03
-1.4411000000E+00,-1.687500E-03
-1.4410500000E+00,+1.458333E-03
-1.4410000000E+00,-1.375000E-03
-1.4409500000E+00,+1.333333E-03
-1.4409000000E+00,-1.791667E-03
-1.4408500000E+00,-1.708333E-03
-1.4408000000E+00,+1.541667E-03
-1.4407500000E+00,-1.500000E-03
-1.4407000000E+00,+1.458333E-03
-1.4406500000E+00,-1.541667E-03
-1.4406000000E+00,+1.395833E-03
-1.4405500000E+00,+1.375000E-03
-1.4405000000E+00,-1.437500E-03
-1.4404500000E+00,+1.395833E-03
-1.4404000000E+00,-1.895833E-03
-1.4403500000E+00,+1.333333E-03
-1.4403000000E+00,-1.458333E-03
-1.4402500000E+00,+1.250000E-03
-1.4402000000E+00,-1.750000E-03
-1.4401500000E+00,-1.520833E-03
-1.4401000000E+00,+1.187500E-03
-1.4400500000E+00,+1.229167E-03
-1.4400000000E+00,-1.500000E-03
-1.4399500000E+00,+1.520833E-03
-1.4399000000E+00,-1.645833E-03
-1.4398500000E+00,-1.291667E-03
-1.4398000000E+00,+1.375000E-03
-1.4397500000E+00,-1.375000E-03
-1.4397000000E+00,+1.375000E-03
-1.4396500000E+00,+1.229167E-03
-1.4396000000E+00,-1.687500E-03
-1.4395500000E+00,+1.333333E-03
-1.4395000000E+00,-1.312500E-03
-1.4394500000E+00,+1.166667E-03
-1.4394000000E+00,-1.541667E-03
-1.4393500000E+00,-1.416667E-03
-1.4393000000E+00,+1.145833E-03
-1.4392500000E+00,-1.458333E-03
-1.4392000000E+00,+1.270833E-03
-1.4391500000E+00,-1.208333E-03
-1.4391000000E+00,+1.000000E-03
-1.4390500000E+00,-1.395833E-03
-1.4390000000E+00,+1.000000E-03
-1.4389500000E+00,+1.041667E-03
-1.4389000000E+00,-1.270833E-03
-1.4388500000E+00,+8.958334E-04
-1.4388000000E+00,-1.020833E-03
-1.4387500000E+00,-1.083333E-03
-1.4387000000E+00,+9.166667E-04
-1.4386500000E+00,+1.229167E-03
-1.4386000000E+00,-1.083333E-03
-1.4385500000E+00,+1.104167E-03
-1.4385000000E+00,-1.333333E-03
-1.4384500000E+00,-1.270833E-03
-1.4384000000E+00,+1.229167E-03
-1.4383500000E+00,-1.687500E-03
-1.4383000000E+00,+1.333333E-03
-1.4382500000E+00,-1.333333E-03
-1.4382000000E+00,+1.083333E-03
-1.4381500000E+00,-1.416667E-03
-1.4381000000E+00,+1.208333E-03
-1.4380500000E+00,-1.750000E-03
-1.4380000000E+00,+1.645833E-03
-1.4379500000E+00,+1.437500E-03
-1.4379000000E+00,-1.729167E-03
-1.4378500000E+00,-1.583333E-03
-1.4378000000E+00,+1.375000E-03
-1.4377500000E+00,+1.312500E-03
-1.4377000000E+00,-1.812500E-03
-1.4376500000E+00,+1.645833E-03
-1.4376000000E+00,-2.020833E-03
-1.4375500000E+00,-1.645833E-03
-1.4375000000E+00,+1.562500E-03
-1.4374500000E+00,-1.812500E-03
-1.4374000000E+00,+1.458333E-03
-1.4373500000E+00,-1.708333E-03
-1.4373000000E+00,+1.562500E-03
-1.4372500000E+00,+1.625000E-03
-1.4372000000E+00,-1.562500E-03
-1.4371500000E+00,+1.750000E-03
-1.4371000000E+00,-1.625000E-03
-1.4370500000E+00,-2.291667E-03
-1.4370000000E+00,+1.812500E-03
-1.4369500000E+00,+1.729167E-03
-1.4369000000E+00,-1.583333E-03
-1.4368500000E+00,+1.520833E-03
-1.4368000000E+00,-1.666667E-03
-1.4367500000E+00,+1.541667E-03
-1.4367000000E+00,-1.708333E-03
-1.4366500000E+00,-1.770833E-03
-1.4366000000E+00,+1.520833E-03
-1.4365500000E+00,+1.500000E-03
-1.4365000000E+00,-1.729167E-03
-1.4364500000E+00,-2.041667E-03
-1.4364000000E+00,+1.500000E-03
-1.4363500000E+00,+1.875000E-03
-1.4363000000E+00,-2.020833E-03
-1.4362500000E+00,+1.583333E-03
-1.4362000000E+00,-2.270833E-03
-1.4361500000E+00,-1.812500E-03
-1.4361000000E+00,+1.375000E-03
-1.4360500000E+00,-1.770833E-03
-1.4360000000E+00,+1.833333E-03
-1.4359500000E+00,-2.604167E-03
-1.4359000000E+00,+2.062500E-03
-1.4358500000E+00,-1.937500E-03
-1.4358000000E+00,+1.958333E-03
-1.4357500000E+00,+1.520833E-03
-1.4357000000E+00,-2.000000E-03
-1.4356500000E+00,+1.666667E-03
-1.4356000000E+00,-1.833333E-03
-1.4355500000E+00,+1.479167E-03
-1.4355000000E+00,-1.729167E-03
-1.4354500000E+00,-1.895833E-03
-1.4354000000E+00,+1.791667E-03
-1.4353500000E+00,-2.062500E-03
-1.4353000000E+00,+1.666667E-03
-1.4352500000E+00,-2.041667E-03
-1.4352000000E+00,+1.500000E-03
-1.4351500000E+00,+1.812500E-03
-1.4351000000E+00,-1.854167E-03
-1.4350500000E+00,-1.750000E-03
-1.4350000000E+00,+1.750000E-03
-1.4349500000E+00,-1.625000E-03
-1.4349000000E+00,+1.645833E-03
-1.4348500000E+00,-2.125000E-03
-1.4348000000E+00,+1.895833E-03
-1.4347500000E+00,+1.437500E-03
-1.4347000000E+00,-1.583333E-03
-1.4346500000E+00,+1.625000E-03
-1.4346000000E+00,-2.104167E-03
-1.4345500000E+00,-1.708333E-03
-1.4345000000E+00,+1.729167E-03
-1.4344500000E+00,-1.854167E-03
-1.4344000000E+00,+2.083333E-03
-1.4343500000E+00,+2.145833E-03
-1.4343000000E+00,-2.062500E-03
-1.4342500000E+00,-2.479166E-03
-1.4342000000E+00,+1.541667E-03
-1.4341500000E+00,-2.333333E-03
-1.4341000000E+00,+1.583333E-03
-1.4340500000E+00,+2.062500E-03
-1.4340000000E+00,-1.895833E-03
-1.4339500000E+00,-1.750000E-03
-1.4339000000E+00,+1.770833E-03
-1.4338500000E+00,-1.583333E-03
-1.4338000000E+00,+1.708333E-03
-1.4337500000E+00,+1.916667E-03
-1.4337000000E+00,-1.895833E-03
-1.4336500000E+00,-1.812500E-03
-1.4336000000E+00,+1.604167E-03
-1.4335500000E+00,-2.312500E-03
-1.4335000000E+00,+1.562500E-03
-1.4334500000E+00,-2.895833E-03
-1.4334000000E+00,+1.687500E-03
-1.4333500000E+00,+1.416667E-03
-1.4333000000E+00,-2.104167E-03
-1.4332500000E+00,+1.625000E-03
-1.4332000000E+00,-1.916667E-03
-1.4331500000E+00,-1.916667E-03
-1.4331000000E+00,+1.729167E-03
-1.4330500000E+00,-2.125000E-03
-1.4330000000E+00,+1.833333E-03
-1.4329500000E+00,-1.875000E-03
-1.4329000000E+00,+1.854167E-03
-1.4328500000E+00,-1.937500E-03
-1.4328000000E+00,+1.833333E-03
-1.4327500000E+00,+1.750000E-03
-1.4327000000E+00,-1.708333E-03
-1.4326500000E+00,-2.041667E-03
-1.4326000000E+00,+1.812500E-03
-1.4325500000E+00,+1.770833E-03
-1.4325000000E+00,-2.166667E-03
-1.4324500000E+00,-1.916667E-03
-1.4324000000E+00,+1.854167E-03
-1.4323500000E+00,+1.875000E-03
-1.4323000000E+00,-2.333333E-03
-1.4322500000E+00,-1.645833E-03
-1.4322000000E+00,+2.020833E-03
-1.4321500000E+00,-2.041667E-03
-1.4321000000E+00,+1.625000E-03
-1.4320500000E+00,-1.937500E-03
-1.4320000000E+00,+1.541667E-03
-1.4319500000E+00,+1.729167E-03
-1.4319000000E+00,-2.020833E-03
-1.4318500000E+00,+1.583333E-03
-1.4318000000E+00,-2.083333E-03
-1.4317500000E+00,-1.729167E-03
-1.4317000000E+00,+1.687500E-03
-1.4316500000E+00,+1.895833E-03
-1.4316000000E+00,-1.729167E-03
-1.4315500000E+00,-1.687500E-03
-1.4315000000E+00,+1.583333E-03
-1.4314500000E+00,-1.562500E-03
-1.4314000000E+00,+1.625000E-03
-1.4313500000E+00,+1.458333E-03
-1.4313000000E+00,-1.604167E-03
-1.4312500000E+00,-2.250000E-03
-1.4312000000E+00,+1.750000E-03
-1.4311500000E+00,-1.729167E-03
-1.4311000000E+00,+1.416667E-03
-1.4310500000E+00,-1.770833E-03
-1.4310000000E+00,+1.562500E-03
-1.4309500000E+00,+1.562500E-03
-1.4309000000E+00,-1.645833E-03
-1.4308500000E+00,-1.854167E-03
-1.4308000000E+00,+1.312500E-03
-1.4307500000E+00,-1.833333E-03
-1.4307000000E+00,+1.625000E-03
-1.4306500000E+00,-1.750000E-03
-1.4306000000E+00,+1.312500E-03
-1.4305500000E+00,+1.333333E-03
-1.4305000000E+00,-1.645833E-03
-1.4304500000E+00,+1.437500E-03
-1.4304000000E+00,-1.666667E-03
-1.4303500000E+00,-2.437500E-03
-1.4303000000E+00,+1.395833E-03
-1.4302500000E+00,+1.437500E-03
-1.4302000000E+00,-1.812500E-03
-1.4301500000E+00,-1.687500E-03
-1.4301000000E+00,+1.520833E-03
-1.4300500000E+00,-1.687500E-03
-1.4300000000E+00,+1.333333E-03
-1.4299500000E+00,+1.250000E-03
-1.4299000000E+00,-1.937500E-03
-1.4298500000E+00,+1.166667E-03
-1.4298000000E+00,-1.583333E-03
-1.4297500000E+00,-1.541667E-03
-1.4297000000E+00,+1.187500E-03
-1.4296500000E+00,+1.791667E-03
-1.4296000000E+00,-1.500000E-03
-1.4295500000E+00,+1.208333E-03
-1.4295000000E+00,-1.854167E-03
-1.4294500000E+00,+1.375000E-03
-1.4294000000E+00,-1.312500E-03
-1.4293500000E+00,+1.270833E-03
-1.4293000000E+00,-1.291667E-03
-1.4292500000E+00,-1.750000E-03
-1.4292000000E+00,+1.145833E-03
-1.4291500000E+00,+1.145833E-03
-1.4291000000E+00,-1.166667E-03
-1.4290500000E+00,-1.208333E-03
-1.4290000000E+00,+1.041667E-03
-1.4289500000E+00,-1.062500E-03
-1.4289000000E+00,+9.791667E-04
-1.4288500000E+00,-1.208333E-03
-1.4288000000E+00,+8.333334E-04
-1.4287500000E+00,-9.999999E-04
-1.4287000000E+00,+1.270833E-03
-1.4286500000E+00,-1.395833E-03
-1.4286000000E+00,+1.250000E-03
-1.4285500000E+00,-1.229167E-03
-1.4285000000E+00,+1.041667E-03
-1.4284500000E+00,+1.187500E-03
-1.4284000000E+00,-1.395833E-03
-1.4283500000E+00,+1.041667E-03
-1.4283000000E+00,-1.333333E-03
-1.4282500000E+00,-1.395833E-03
-1.4282000000E+00,+1.354167E-03
-1.4281500000E+00,+1.270833E-03
-1.4281000000E+00,-1.479167E-03
-1.4280500000E+00,+1.291667E-03
-1.4280000000E+00,-1.270833E-03
-1.4279500000E+00,+1.395833E-03
-1.4279000000E+00,-1.437500E-03
-1.4278500000E+00,-1.833333E-03
-1.4278000000E+00,+1.625000E-03
-1.4277500000E+00,+1.270833E-03
-1.4277000000E+00,-1.500000E-03
-1.4276500000E+00,+1.541667E-03
-1.4276000000E+00,-1.520833E-03
-1.4275500000E+00,+1.583333E-03
-1.4275000000E+00,-1.979167E-03
-1.4274500000E+00,+1.541667E-03
-1.4274000000E+00,-1.791667E-03
-1.4273500000E+00,+1.458333E-03
-1.4273000000E+00,-1.833333E-03
-1.4272500000E+00,+1.583333E-03
-1.4272000000E+00,-1.583333E-03
-1.4271500000E+00,+1.541667E-03
-1.4271000000E+00,-1.708333E-03
-1.4270500000E+00,-2.104167E-03
-1.4270000000E+00,+1.479167E-03
-1.4269500000E+00,+1.708333E-03
-1.4269000000E+00,-1.812500E-03
-1.4268500000E+00,+1.604167E-03
-1.4268000000E+00,-2.333333E-03
-1.4267500000E+00,+1.583333E-03
-1.4267000000E+00,-1.583333E-03
-1.4266500000E+00,-1.875000E-03
-1.4266000000E+00,+1.583333E-03
-1.4265500000E+00,+1.500000E-03
-1.4265000000E+00,-1.770833E-03
-1.4264500000E+00,-1.895833E-03
-1.4264000000E+00,+1.520833E-03
-1.4263500000E+00,+1.937500E-03
-1.4263000000E+00,-1.729167E-03
-1.4262500000E+00,-1.791667E-03
-1.4262000000E+00,+1.666667E-03
-1.4261500000E+00,+1.520833E-03
-1.4261000000E+00,-1.937500E-03
-1.4260500000E+00,-1.770833E-03
-1.4260000000E+00,+1.687500E-03
-1.4259500000E+00,-2.437500E-03
-1.4259000000E+00,+2.041667E-03
-1.4258500000E+00,-2.333333E-03
-1.4258000000E+00,+1.729167E-03
-1.4257500000E+00,+1.791667E-03
-1.4257000000E+00,-1.708333E-03
-1.4256500000E+00,-1.729167E-03
-1.4256000000E+00,+1.750000E-03
-1.4255500000E+00,+1.520833E-03
-1.4255000000E+00,-1.875000E-03
-1.4254500000E+00,-1.812500E-03
-1.4254000000E+00,+1.562500E-03
-1.4253500000E+00,+1.708333E-03
-1.4253000000E+00,-1.833333E-03
-1.4252500000E+00,-1.645833E-03
-1.4252000000E+00,+1.750000E-03
-1.4251500000E+00,-1.791667E-03
-1.4251000000E+00,+1.708333E-03
-1.4250500000E+00,+1.812500E-03
-1.4250000000E+00,-1.812500E-03
-1.4249500000E+00,-2.104167E-03
-1.4249000000E+00,+1.791667E-03
-1.4248500000E+00,+1.500000E-03
-1.4248000000E+00,-1.916667E-03
-1.4247500000E+00,-1.583333E-03
-1.4247000000E+00,+1.666667E-03
-1.4246500000E+00,+1.416667E-03
-1.4246000000E+00,-1.687500E-03
-1.4245500000E+00,+1.791667E-03
-1.4245000000E+00,-2.000000E-03
-1.4244500000E+00,-1.770833E-03
-1.4244000000E+00,+1.666667E-03
-1.4243500000E+00,+1.687500E-03
-1.4243000000E+00,-1.645833E-03
-1.4242500000E+00,+1.708333E-03
-1.4242000000E+00,-1.875000E-03
-1.4241500000E+00,+1.583333E-03
-1.4241000000E+00,-1.895833E-03
-1.4240500000E+00,+1.750000E-03
-1.4240000000E+00,-1.604167E-03
-1.4239500000E+00,-2.041667E-03
-1.4239000000E+00,+1.770833E-03
-1.4238500000E+00,-1.770833E-03
-1.4238000000E+00,+1.875000E-03
-1.4237500000E+00,+1.562500E-03
-1.4237000000E+00,-1.895833E-03
-1.4236500000E+00,+1.770833E-03
-1.4236000000E+00,-1.479167E-03
-1.4235500000E+00,-2.125000E-03
-1.4235000000E+00,+1.625000E-03
-1.4234500000E+00,-1.854167E-03
-1.4234000000E+00,+1.562500E-03
-1.4233500000E+00,-1.666667E-03
-1.4233000000E+00,+1.937500E-03
-1.4232500000E+00,+1.729167E-03
-1.4232000000E+00,-1.666667E-03
-1.4231500000E+00,-2.000000E-03
-1.4231000000E+00,+1.708333E-03
-1.4230500000E+00,+1.895833E-03
-1.4230000000E+00,-2.250000E-03
-1.4229500000E+00,-1.937500E-03
-1.4229000000E+00,+1.541667E-03
-1.4228500000E+00,-1.604167E-03
-1.4228000000E+00,+1.770833E-03
-1.4227500000E+00,+1.666667E-03
-1.4227000000E+00,-1.729167E-03
-1.4226500000E+00,-2.000000E-03
-1.4226000000E+00,+1.395833E-03
-1.4225500000E+00,-2.229167E-03
-1.4225000000E+00,+1.416667E-03
-1.4224500000E+00,-1.854167E-03
-1.4224000000E+00,+1.583333E-03
-1.4223500000E+00,-1.812500E-03
-1.4223000000E+00,+1.750000E-03
-1.4222500000E+00,+1.875000E-03
-1.4222000000E+00,-1.750000E-03
-1.4221500000E+00,+1.562500E-03
-1.4221000000E+00,-1.604167E-03
-1.4220500000E+00,+1.625000E-03
-1.4220000000E+00,-1.770833E-03
-1.4219500000E+00,+1.854167E-03
-1.4219000000E+00,-1.958333E-03
-1.4218500000E+00,+1.666667E-03
-1.4218000000E+00,-2.104167E-03
-1.4217500000E+00,+1.541667E-03
-1.4217000000E+00,-1.625000E-03
-1.4216500000E+00,-2.041667E-03
-1.4216000000E+00,+1.541667E-03
-1.4215500000E+00,-1.500000E-03
-1.4215000000E+00,+1.354167E-03
-1.4214500000E+00,+1.562500E-03
-1.4214000000E+00,-1.770833E-03
-1.4213500000E+00,+1.541667E-03
-1.4213000000E+00,-1.625000E-03
-1.4212500000E+00,+1.375000E-03
-1.4212000000E+00,-1.687500E-03
-1.4211500000E+00,+1.312500E-03
-1.4211000000E+00,-1.687500E-03
-1.4210500000E+00,-1.583333E-03
-1.4210000000E+00,+1.541667E-03
-1.4209500000E+00,+1.333333E-03
-1.4209000000E+00,-1.791667E-03
-1.4208500000E+00,+1.395833E-03
-1.4208000000E+00,-1.729167E-03
-1.4207500000E+00,+1.437500E-03
-1.4207000000E+00,-1.770833E-03
-1.4206500000E+00,+1.437500E-03
-1.4206000000E+00,-1.625000E-03
-1.4205500000E+00,+1.500000E-03
-1.4205000000E+00,-1.750000E-03
-1.4204500000E+00,+1.354167E-03
-1.4204000000E+00,-1.583333E-03
-1.4203500000E+00,+1.416667E-03
-1.4203000000E+00,-1.645833E-03
-1.4202500000E+00,-1.625000E-03
-1.4202000000E+00,+1.375000E-03
-1.4201500000E+00,-1.354167E-03
-1.4201000000E+00,+1.354167E-03
-1.4200500000E+00,+1.604167E-03
-1.4200000000E+00,-1.666667E-03
-1.4199500000E+00,+1.354167E-03
-1.4199000000E+00,-1.770833E-03
-1.4198500000E+00,-1.395833E-03
-1.4198000000E+00,+1.312500E-03
-1.4197500000E+00,+1.250000E-03
-1.4197000000E+00,-1.395833E-03
-1.4196500000E+00,+1.208333E-03
-1.4196000000E+00,-1.791667E-03
-1.4195500000E+00,-1.416667E-03
-1.4195000000E+00,+1.312500E-03
-1.4194500000E+00,-1.291667E-03
